0	1
1	2
2	2
3	2
4	2
5	2
6	2
7	2
8	2
9	2
10	2
11	2
12	2
13	2
14	2
15	2
16	2
17	4
18	4
19	29
20	628
21	628
22	1571
23	2887
24	4002
25	4319
26	4319
27	4566
28	4698
29	4768
30	4862
31	4870
32	4898
33	4911
34	4928
35	4928
36	4933
37	4937
38	4937
39	4939
40	4941
41	4941
42	4941
43	4941
44	4941
45	4942
46	4942
