0	2497
1	2497
3	2496
5	2490
7	2470
9	2413
10	2281
11	2281
13	1942
15	735
17	230
18	230
19	39
20	2
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
