0	2496
1	2494
2	2494
4	2490
5	2478
6	2451
8	2383
10	2205
12	1828
14	1133
15	1133
16	353
17	353
18	42
19	2
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
