0	1
1	2
2	2
3	2
4	2
5	2
6	2
7	2
8	2
9	2
10	2
11	2
12	2
13	21
14	2
15	2
16	10
17	2
18	2
19	2
20	2
21	3
22	5
23	19
24	64
25	166
26	332
27	644
28	1541
29	1616
30	2134
31	2700
32	3565
33	3567
34	3860
35	4084
36	4266
37	4427
38	4615
39	4615
40	4678
41	4736
42	4784
43	4813
44	4848
45	4870
46	4892
47	4906
48	4914
49	4924
50	4932
51	4940
52	4940
53	4943
54	4945
55	4945
56	4947
57	4948
58	4948
