0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	632
27	2500
29	2500
30	2500
32	2500
33	2498
34	2493
35	2493
36	2473
37	2473
38	2421
39	2421
42	1965
43	1965
44	1329
45	1329
47	503
48	52
49	1
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
