0	1
1	2
2	2
3	2
4	2
5	2
6	2
7	2
8	2
9	2
10	2
11	2
12	2
13	2
14	2
15	3
16	4
17	4
18	4
19	4
20	4
21	4
22	4
23	4
24	4
25	4
26	4
27	4
28	4
29	8
30	10
31	16
32	25
33	45
34	78
35	185
36	491
37	1192
38	2567
39	4690
40	7567
41	11143
42	14789
43	17598
44	18933
45	19503
46	19740
47	19843
48	19907
49	19936
50	19942
51	19946
52	19949
53	19949
54	19949
