0	1
1	2
2	2
3	2
4	2
5	2
6	2
7	2
8	2
9	2
10	2
11	2
12	2
13	2
14	2
15	2
16	3
17	181
18	181
19	1389
20	1389
21	3317
22	3317
23	4224
24	4468
25	4468
26	4753
27	4811
28	4855
29	4855
30	4912
31	4930
32	4930
33	4943
34	4944
35	4944
36	4946
37	4946
38	4946
39	4946
40	4946
41	4947
42	4947
