0	1
1	2
2	2
3	2
5	2
6	2
7	2
8	2
9	2
10	2
13	2
14	2
15	2
16	2
17	2
18	2
19	2
20	2
21	3
22	4
23	4
24	4
25	4
26	4
27	4
28	4
30	4
32	4
33	4
34	4
35	4
36	4
37	4
38	4
39	4
40	17
41	17
42	803
43	2542
44	5851
45	9697
47	15606
49	18026
50	18682
51	19073
52	19328
53	14465
54	19638
55	19642
56	19726
57	19816
58	19841
60	19874
61	19874
62	19882
63	19884
65	19887
66	19888
67	19888
68	19888
69	19888
70	19888
71	19888
73	19888
74	19888
75	19888
