28	3
29	7
30	26
31	58
32	122
33	233
34	505
35	885
36	1298
37	1709
38	2079
39	2281
40	2454
41	2261
42	1833
43	1463
44	1032
45	745
46	424
47	259
48	132
49	86
50	40
51	24
52	17
53	10
54	3
55	5
56	2
