0	9945
1	9945
2	9795
3	9790
4	9785
5	9780
6	9775
7	9770
8	9766
10	9605
11	9572
12	9523
13	9527
14	9518
15	9517
16	9516
17	9516
18	9516
19	9516
20	9516
21	9516
22	9516
23	9513
24	9510
25	9500
26	9492
27	9409
28	9392
29	9267
31	9039
32	8661
34	7922
36	6895
37	5840
38	5477
39	3916
40	2541
41	1325
42	1149
43	582
44	270
45	126
46	68
47	29
48	15
49	6
50	1
51	1
52	1
53	1
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
